ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0099643	signal release from synapse	52/3787	189/23328	5.79588926316104e-05	0.000854096213753716	0.000595977328931683	Snca/Cplx3/Kcnh1/Ppt1/Doc2b/Trim9/Syt9/Rap1b/Vamp1/Slc30a1/Stxbp5l/Chrna5/Cplx2/Grm7/Ptprn2/Cadps2/Dnm1l/Nrxn3/Dtnbp1/Lin7b/Erc1/Cacnb4/Stxbp5/P2rx7/Snap25/Syt7/Lin7c/Prkca/Gsk3b/Synj1/Braf/Bace1/Nf1/Grm4/Ppp1r9a/Rab3a/Syt1/Bcl2l1/Stxbp1/Syt2/Snap91/Rims3/Napa/Slc6a9/Ctbp2/Rhot1/Erc2/Napb/Stx3/Adcy1/Vps18/Adra2a	52
GO:0061050	regulation of cell growth involved in cardiac muscle cell development	14/3787	29/23328	5.84380733315123e-05	0.000854096213753716	0.000595977328931683	Gsk3a/Pi16/Ddx39b/Tomm70a/Yy1/Pin1/Parp2/Adrb1/Mtor/Edn1/Fdps/Akap6/Sirt1/G6pdx	14
GO:0098657	import into cell	65/3787	251/23328	5.84940711729245e-05	0.000854096213753716	0.000595977328931683	Slc9a9/Slc24a2/Snca/Slc7a8/Atp1a1/Flot1/Slc30a1/Slc3a2/Numb/Lrp2/Gsg1l/Kcnj13/Slc2a10/Smpd3/Kcnk9/Trem2/Akt2/Ntsr1/Acsl3/Usp46/Kcnh2/Nedd4/Slc1a2/Slc1a1/Cln8/Tsg101/Snap25/Slc39a4/Syngr3/Slc18a1/Slc1a7/Nat8l/Slc2a1/Slc27a1/Gdnf/Atp1a3/Slc12a5/Kcnj5/Synj1/Arl6ip1/Hcn4/Slc9a1/Slc5a6/Pacsin1/Adrb1/Wnk2/Slc12a8/Acsl1/Sirt2/Dlg1/Ap2m1/Slc12a2/Dnm2/Trpm2/Dnm3/Slc12a6/Slc12a9/Ppp3r1/Caly/Slc6a9/Acsl6/Rps6kb1/Slc1a5/Slc7a3/Pawr	65
GO:0048863	stem cell differentiation	62/3787	237/23328	6.22889124368791e-05	0.000905236283795113	0.000631662210627506	Cyp26a1/Trp53/Sema3f/Smo/Kbtbd8/Pef1/Kitl/Zeb2/Rdh10/Hspa9/Sema3g/Acvr1/Ascl1/Cyp26c1/Mtf2/Srf/Wnt3/Xrcc5/Jarid2/Gbx2/Stat3/Ercc2/Sema6a/Sox9/Six3/Cfl1/Sema7a/Prdm4/Coro1c/Tead2/Sox2/Cdk12/Ufl1/L3mbtl2/Cited2/Ythdf2/Rest/Psmd11/Sox5/Mllt3/Etv4/Gdnf/Gsk3b/Msi2/Zfp281/Chd2/N4bp2l2/Tcof1/Prickle1/Lrp6/Hnrnpu/Ccnk/Edn1/Zfp36l2/Klhl12/Shc4/Kdm3a/Ociad1/Hif1a/Ap2a2/Jag1/Bmpr1a	62
GO:0007389	pattern specification process	110/3787	478/23328	6.46822486536812e-05	0.000929113228340929	0.000648323234765436	Gli1/Nr2f2/Cyp26a1/Dll1/Nbl1/Trp53/Tdrd5/Tulp3/Btg2/Sema3f/Smo/Gorab/Cdon/Rfx3/Meis1/Wdr19/Celsr1/Notch2/Cobl/Zeb2/C1qa/Nrarp/Mapk8/Meis2/Acvr1/Alx4/Ascl1/Lrp2/Disp1/Cyp26c1/Fzd5/Kdm6a/Mtf2/Lfng/Srf/Wnt3/Ttn/Ttc8/Pskh1/Spry1/Bcor/Grsf1/Ptch1/Robo2/Gbx2/Dnaic2/Rax/Ap1b1/Satb2/Six3/Lrp5/Sf3b1/Eed/Ssbp3/Hoxb1/Frs2/Ddit3/Kmt2a/Fezf1/Mib1/Cited2/Axin1/Ppp2r3a/Hspb11/Yy1/Drc1/Mllt3/Gdnf/Chsy1/Axin2/Invs/Pofut1/Nckap1/Smad2/Cer1/Lrp6/Plxna2/Cep290/Htt/Tmem107/Dll3/Kdm2a/Edn1/Pbx1/Map3k4/Megf8/Fezf2/Ift122/Lrp4/Senp2/Cdk20/Bhlhe41/Ift140/Tbc1d32/Vax2/Rttn/Hif1a/Tmem67/Crb2/Ift74/C2cd3/Sufu/Acvr2b/Mafb/Ttc21b/Cc2d2a/Arl13b/Bmpr1a/Ccdc151/Acvrl1	110
GO:1901361	organic cyclic compound catabolic process	103/3787	442/23328	6.48933281929432e-05	0.000929987488061368	0.000648933281929432	Nrde2/Btg2/Mus81/Rnaset2a/Rock2/Nudt18/Gstz1/Cyp39a1/Nudt3/Gda/Nudt7/Hnrnpc/Ythdf3/Polr2g/Lsm3/Cda/Fhit/Cnot9/Grsf1/Hal/Cyp27b1/Acat1/Exog/Pabpc4/Mlh1/Tet2/Snd1/Zc3h14/Pnpt1/Trir/Tnrc6c/Aldh4a1/Etf1/Aldh6a1/Magoh/Brf1/Larp1/Ptbp1/Secisbp2/Vcp/Nbas/Ythdf2/Upf2/Apaf1/Gspt1/Gdnf/Axin2/Pde2a/Cnot10/Mgat1/Mex3d/Cyp46a1/Smg1/Dhx9/Tob1/Pycrl/Cpeb3/Acot7/Pan2/Mtor/Hnrnpu/Ago2/Ncbp2/Tet3/Upb1/Khsrp/Prodh2/Eif3e/Aifm1/Fto/Zfp36l2/Exosc4/Cnot7/Nt5e/Smg9/Hmox2/Trim71/Nudt13/Cnot8/Lsm4/Cirbp/Cnot3/Gtpbp2/Vegfa/Acaa1a/Dffa/Mettl3/Lrpprc/Cnot6l/Srd5a1/Tnrc6b/Ddx5/Rbm8a/Upf3b/Scarb1/Cnot1/Drosha/Ybx1/Cnot6/Alkbh5/Dctpp1/Eri3/Mapkapk2	103
GO:0090407	organophosphate biosynthetic process	100/3787	427/23328	6.72039237155542e-05	0.00095645860166206	0.000667404483795849	Ajuba/Idh1/Snca/App/Pigp/Itpkb/Nadk/Adsl/Pgap4/Hexb/Parp1/Pik3c2b/Pdhx/Adcy7/Npr2/Sptlc1/Adcy2/Gars/Dgkq/Pank1/Cdipt/Plcd1/Pth1r/Pgs1/Pemt/Serinc5/Chkb/Trem2/Atp5a1/Acat1/Flad1/Stat3/Ak3/Cds2/Atp5l/Mvk/Ntsr1/Acsl3/Pip5k1a/Pigu/Ippk/Atp5k/Pcx/Lpgat1/Hdhd5/Sptlc2/Mpc2/Pank3/Dhodh/Atp5g2/Atp5b/Vcp/Haao/Ppargc1a/Slc27a1/Pik3ca/Pigf/Pdhb/Lpcat1/Pfas/Pigh/Ppcdc/Acot7/Stoml2/Acsl1/Lclat1/Bcl2l1/Pkm/Pigc/Pyurf/Etnk1/Pnpo/Pcyt1b/Sgms1/Uprt/Rd3/Serac1/Pigt/Fdps/Adcy8/Gpam/Ip6k1/Acsl6/Sh3glb1/Lpcat2/Nadk2/Pigz/Flcn/Acly/G6pdx/Sh3yl1/Adcy1/Ppip5k1/Dgke/Nos3/Pank4/Agpat5/Cds1/Nme5/Pgap3	100
GO:0120032	regulation of plasma membrane bounded cell projection assembly	52/3787	190/23328	6.73699662790294e-05	0.000956622617507962	0.000667518931939007	Eps8/Espn/Tbc1d30/Arap1/Map4/Cobl/Podxl/Ccp110/Srf/Arhgap35/Bcas3/Cyld/F2rl1/Auts2/Plekhm1/Myo10/Rcc2/Cfl1/Tbc1d7/Evl/Coro1c/Sdccag8/P2rx7/Tgfb3/Hdac4/Cdc42ep2/Nckap1/Mtor/Htt/Ppp1r9a/Bbs4/Hsp90aa1/Akirin1/Ttbk2/Dnm2/Wasf2/Trpm2/Kank1/Dnm3/Fer/Tapt1/Ift140/Cdc42ep3/Tchp/Tmem67/Dynll1/Sh3yl1/Mak/Cep120/Dpysl3/Ccdc151/Fscn1	52
GO:0001505	regulation of neurotransmitter levels	66/3787	257/23328	6.77240840609265e-05	0.000959450353366581	0.000669492089572545	Snca/Cplx3/Kcnh1/Ppt1/Agtpbp1/Doc2b/Trim9/Flot1/Syt9/Rap1b/Vamp1/Slc30a1/Stxbp5l/Chrna5/Cplx2/Grm7/Ptprn2/Cadps2/Dnm1l/Nrxn3/Dtnbp1/Lin7b/Erc1/Th/Gabra2/Slc1a2/Cln8/Cacnb4/Stxbp5/P2rx7/Snap25/Syngr3/Syt7/Lin7c/Slc18a1/Slc1a7/Nat8l/Prkca/Gdnf/Gsk3b/Synj1/Braf/Bace1/Aldh9a1/Nf1/Grm4/Ppp1r9a/Rab3a/Syt1/Bcl2l1/Stxbp1/Syt2/Snap91/Abat/Rims3/Napa/Slc6a9/Ctbp2/Rhot1/Erc2/Napb/Stx3/Adcy1/Daglb/Vps18/Adra2a	66
GO:0043467	regulation of generation of precursor metabolites and energy	40/3787	135/23328	6.92165457794546e-05	0.00097390826118319	0.000679580631289191	Cavin3/App/Trp53/Etfbkmt/Prdm16/Hmgb1/Cdk1/Ppp1cb/Pomc/Stat3/Akt2/Dyrk2/Zbtb20/Pnpt1/Trap1/Slc25a23/P2rx7/Vcp/Ppargc1a/Uqcc2/Hdac4/Pik3ca/Pde2a/Ppp1r3g/Mtor/Rhoa/Ppp1r3c/Inpp5k/Pgk1/Grb10/Chchd4/Slc25a33/Cox7a2l/Gfpt1/Shmt2/Hif1a/Prelid1/Flcn/Pask/Pink1	40
GO:0015936	coenzyme A metabolic process	9/3787	14/23328	7.09268850041931e-05	0.000993457794255564	0.000693222043479896	Crot/Pank1/Nudt7/Acat1/Pank3/Ppcdc/Acot7/Hmgcr/Pank4	9
GO:0044262	cellular carbohydrate metabolic process	73/3787	292/23328	7.3724724515561e-05	0.00102017388153548	0.000711864184822042	Idh1/Snca/Nln/Trp53/Gnb3/Gsk3a/Gyg/Kat2b/Galk2/Hmgb1/Pfkm/Dgkq/Ppp1cb/Pomc/Stk40/Plcd1/Pth1r/Ocrl/Gpt2/Epm2a/Fam3a/Stat3/Phkg2/Pygm/Phka2/Aoah/Arpp19/Akt2/C1qtnf12/Ext2/Ntsr1/Gbe1/Dyrk2/Pgd/Ippk/Bad/Inpp5a/Ppp1cc/Angptl3/Ndst1/Ppargc1a/Acadm/Hdac4/Gsk3b/Ppp4r3b/Wdr5/Ncoa2/Synj1/Braf/Pten/Ppp1r3g/Adrb1/Mtor/Ppp1r3c/Lcmt1/Inpp5k/Sik1/Grb10/Got1/Ranbp2/Ext1/Rpe/Itpk1/Ddb1/Gfpt1/Ip6k1/Hif1a/Foxk1/Sirt1/Ppip5k1/Hk1/Pask/Gys1	73
GO:0090132	epithelium migration	74/3787	297/23328	7.42395925211857e-05	0.00102364658641127	0.000714287393522321	Nr2f2/Atoh8/Cd63/Jun/Vash1/Nr2e1/Cdh5/Itga3/Calr/Ptp4a3/Sparc/Clasp2/Mmrn2/Zeb2/Amotl1/Rock2/Hmgb1/Epb41l4b/Map4k4/Ptprm/Srf/Bcas3/Hdac9/Anxa1/Sp1/Atp5a1/Lgmn/Sox9/Evl/Coro1c/Rab11a/Pdcd10/Pik3r3/Plk2/Myh9/Hspb1/Strap/Angpt2/Atp5b/Bcar1/Dab2ip/Prkca/Akt3/Grhl2/Abl1/Pten/Ptpn23/P2rx4/Lemd3/Nf1/Mtor/Rtn4/Rhoa/Jup/Dnaja4/Smoc2/Kank1/Clasp1/Mapre2/Map3k3/Csnk2b/Vegfa/Adam9/Pxn/Atp2b4/Hif1a/Sirt1/Scarb1/Nos3/Macf1/Capn7/Adam8/Prcp/Acvrl1	74
GO:0006743	ubiquinone metabolic process	11/3787	20/23328	8.12482642426796e-05	0.00111039294464995	0.0007748178841686	Pdss1/Coq8a/Ubiad1/Coq7/Ndufa9/Fdxr/Coq9/Coq10b/Pptc7/Coq8b/Hmgcr	11
GO:1902652	secondary alcohol metabolic process	41/3787	141/23328	9.01514607115738e-05	0.00121483548014214	0.000847696539204339	Idh1/App/Gnb3/Ttc39d/Cyp39a1/Aco2/Dgkq/Scap/Mbtps1/Insig1/Apobr/Cyp27b1/Ttc39b/Srebf2/Abcg1/Mvk/Hdlbp/Lrp5/Cln8/Fdxr/Angptl3/Sod1/Erlin1/Smpd1/Npc2/Msmo1/Cyp46a1/Gba/Cyp51/Fdft1/Fdps/Aplp2/Pex2/Npc1/G6pdx/Scarb1/Hmgcr/Vldlr/Thrb/Acadvl/Por	41
GO:0010632	regulation of epithelial cell migration	61/3787	235/23328	9.02639833412027e-05	0.00121483548014214	0.000847696539204339	Nr2f2/Atoh8/Cd63/Jun/Vash1/Nr2e1/Itga3/Calr/Sparc/Clasp2/Mmrn2/Amotl1/Rock2/Epb41l4b/Map4k4/Ptprm/Bcas3/Hdac9/Anxa1/Sp1/Atp5a1/Lgmn/Sox9/Evl/Coro1c/Rab11a/Pdcd10/Plk2/Hspb1/Strap/Angpt2/Atp5b/Bcar1/Dab2ip/Prkca/Akt3/Abl1/Pten/Ptpn23/P2rx4/Nf1/Mtor/Rtn4/Rhoa/Jup/Dnaja4/Smoc2/Clasp1/Mapre2/Map3k3/Csnk2b/Vegfa/Adam9/Atp2b4/Hif1a/Sirt1/Nos3/Macf1/Capn7/Prcp/Acvrl1	61
GO:0042594	response to starvation	49/3787	178/23328	9.18624736570157e-05	0.00122569089312626	0.00085527130646187	Trp53/Jun/Hrk/Bmf/Pik3c2b/Gas6/Lars/Szt2/Eif2ak3/Atg14/Mapk8/Zfyve1/Eif2s1/Cadps2/Bcas3/Eif2ak1/Wipi1/Srebf2/Brsk2/Ulk2/Cdkn1a/Ddit3/Fnip1/Larp1/Slc39a4/Sesn3/Acadm/Gabarapl2/Slc2a1/Foxo3/Tbl2/Map1lc3b/Atg4b/Wdr45b/Mtor/Slc38a3/Rraga/Hnrnpl/Sik1/Gba/Itfg2/Cartpt/Gabarapl1/Sh3glb1/Foxk1/Sirt1/Flcn/Wdr59/Bhlha15	49
GO:0032465	regulation of cytokinesis	27/3787	80/23328	9.31700461853931e-05	0.00123784699691363	0.00086375367899643	Cenpv/Pkp4/Ccp110/Chmp4c/Chmp3/Nup62/Prpf40a/Rab11a/Ahctf1/Plk2/Kif13a/Kif14/Zfyve26/Pin1/Cspp1/Rhoa/Bbs4/Ect2/Bcl2l1/Incenp/Uvrag/Cul3/Plk5/Sh3glb1/Flcn/Tex14/Plk1	27
GO:0150115	cell-substrate junction organization	30/3787	93/23328	0.000100723947422319	0.0013239532027422	0.000923837479542286	Ajuba/Slk/Dst/Clasp2/Vcl/Fmn1/Fn1/Map4k4/Actn1/Bcas3/Lamc1/Iqgap1/Rcc2/Cfl1/Pip5k1a/Coro1c/Plec/Apod/Abl1/Coro2b/Pten/Dusp22/Dlc1/Clasp1/Mapre2/Vegfa/Pxn/Macf1/Lims1/Acvrl1	30
GO:0031668	cellular response to extracellular stimulus	57/3787	217/23328	0.00010682519137734	0.00139821302286916	0.000975655024841669	Trp53/Jun/Hrk/Bmf/Pik3c2b/Gas6/Lars/Szt2/Eif2ak3/Atg14/Mapk8/Zfyve1/Srf/Arhgap35/Eif2s1/Cadps2/Pim1/Wipi1/Cyp27b1/Srebf2/Brsk2/Ppan/Ireb2/Lpl/Slc1a2/Cdkn1a/P2rx7/Fnip1/Med1/Slc39a4/Sesn3/Gabarapl2/Slc2a1/Foxo3/Tbl2/Map1lc3b/Atg4b/Wdr45b/Usf1/Mtor/Slc38a3/Rraga/Hnrnpl/Sik1/Gba/Itga6/Ncoa1/Tfrc/Itfg2/Cartpt/Gabarapl1/Sh3glb1/Sirt1/Flcn/Dctpp1/Wdr59/Bhlha15	57
GO:0050808	synapse organization	109/3787	479/23328	0.000111812944320301	0.00145733460691997	0.00101690930413411	Snca/Cdh2/Sdk2/App/Adgrl2/Magi2/Sncb/Nrcam/Ephb3/Sema3f/Sorbs2/Shisa6/Tuba1a/Itga3/Sparc/Lrrc4/Flrt3/Add2/C1qa/Arhgef7/Pdlim5/Rock2/Srcin1/Numb/Gpc6/Apbb1/Ube3a/Rheb/Iqsec3/Fzd5/Amigo2/Pcdh17/Lrfn1/Tubb5/Actn1/Filip1/Tanc2/Adgrl1/Pafah1b1/Cdk5/Caprin1/Trem2/Disc1/Sipa1l1/Neurod2/Lgmn/Pcdhgc5/Cript/Dnm1l/Nrxn3/Cfl1/Dtnbp1/Zdhhc2/Shank2/Farp1/Nedd4/Gabra2/Cacnb4/Als2/Chmp4b/Myh10/Chchd10/Lrp8/Egln1/Vcp/Sez6l2/Dab2ip/Lrtm1/Setd5/Prkca/Rest/Mapt/Chrna1/Gdnf/Ndrg1/Gsk3b/Gripap1/Ngef/Pin1/Nfasc/Abl1/Pten/Cntn2/Nfia/Clstn1/Rhoa/Ppp1r9a/Rab3a/Itsn1/Arhgap39/Wasf2/Zfp365/Dnm3/Dctn1/Cabp1/Lrp4/Adnp/Snap91/Rer1/Rims3/Wasf3/Abhd17a/Pik3r1/Cadm1/Sybu/Ssh1/Dlg4/Tmem108/Lrfn2	109
GO:0007044	cell-substrate junction assembly	29/3787	90/23328	0.000133372912323442	0.00169550657124113	0.00118310263087735	Ajuba/Slk/Dst/Clasp2/Vcl/Fmn1/Fn1/Map4k4/Actn1/Bcas3/Lamc1/Iqgap1/Rcc2/Cfl1/Pip5k1a/Coro1c/Plec/Apod/Abl1/Coro2b/Pten/Dusp22/Dlc1/Clasp1/Vegfa/Pxn/Macf1/Lims1/Acvrl1	29
GO:0019216	regulation of lipid metabolic process	86/3787	363/23328	0.000138233706681131	0.0017394408090709	0.00121375937573676	Idh1/Snca/App/Atp1a1/Gnb3/Vav2/Abcd2/Tbl1xr1/Ttc39d/Rarres2/Etfbkmt/Rdh10/Asah1/Eif2ak3/Atg14/Dgkq/Pik3ip1/Scap/Tm6sf2/Insig1/Smpd3/Wdr81/Anxa1/Fam3a/Epha8/Psap/Cyp27b1/Ttc39b/Igfbp7/Srebf2/Fmc1/Abcg1/Akt2/Ambra1/Sox9/Acsl3/Zbtb20/Creb1/Pcx/Lpgat1/Opa3/Cnep1r1/Tysnd1/Pik3r3/Cnr1/Chrm5/Angptl3/Sod1/Fgfr3/Dab2ip/Ppargc1a/Apod/Erlin1/Rest/Gps2/Slc27a1/Ppp4r3b/Ddx20/Lpcat1/Adora1/Nr1d2/Mtor/Stoml2/Bbs4/Nucb2/Sik1/Sf1/Wdtc1/Pde8b/Stat5b/Fdps/Pex2/Sirt4/Gpam/Pik3r1/Sh3glb1/Crtc3/Sirt1/Lamtor1/Scarb1/Cpt1a/Thrb/Acadvl/Daglb/Adra2a/Por	86
GO:0044242	cellular lipid catabolic process	57/3787	219/23328	0.000139331290219701	0.00174277878082787	0.00121608856940339	Cyp26a1/Bdh2/Idh1/Neu3/Decr1/Phyh/Ddhd2/Prdx6/Abcd2/Aig1/Hexb/Etfbkmt/Hadh/Asah1/Abhd12/Cyp26c1/Crot/Mgst2/Gpcpd1/Smpd3/Eci2/Psap/Acat1/Aoah/Akt2/Tysnd1/Pex5/Lpl/Etfa/Etfdh/Lpin1/Echdc2/Acads/Cnr1/Angptl3/Abhd2/Smpd1/Acadm/Acot8/Cyp4f18/Acot7/Mtor/Acox3/Sirt2/Gba/Hadha/Pex2/Acaa1a/Ilvbl/Lpin2/Gla/Ivd/Scarb1/Acer2/Cpt1a/Acadvl/Daglb	57
GO:0062012	regulation of small molecule metabolic process	85/3787	358/23328	0.000139343481910806	0.00174277878082787	0.00121608856940339	Snca/Nln/App/Trp53/Gnb3/Abcd2/Ttc39d/Clybl/Etfbkmt/Parp1/Kat2b/Rdh10/Hmgb1/Eif2ak3/Dgkq/Ppp1cb/Pomc/Plcd1/Pth1r/Scap/Insig1/Smpd3/Ap2a1/Gpt2/Anxa1/Fam3a/Trem2/Cda/Cyp27b1/Ttc39b/Stat3/Srebf2/Arpp19/Abcg1/Akt2/C1qtnf12/Ntsr1/Sox9/Dyrk2/Zbtb20/Lpgat1/Tysnd1/Bad/P2rx7/Cnr1/Vcp/Sod1/Ppargc1a/Erlin1/Acadm/Rest/Hdac4/Ppp4r3b/Wdr5/Ncoa2/Ppp1r3g/Mtor/Ppp1r3c/Lcmt1/Nucb2/Inpp5k/Bcl2l1/Sik1/Grb10/Wdtc1/Rd3/Ranbp2/Pptc7/Fdps/Pex2/Ddb1/Gfpt1/Sirt4/Atp2b4/Hif1a/Foxk1/Sirt1/Flcn/Egf/Cpt1a/Pask/Thrb/Nos3/Acadvl/Por	85
GO:0042692	muscle cell differentiation	93/3787	399/23328	0.000141706185542361	0.00176719866873316	0.0012331284524192	Myh11/Ankrd2/Cdh2/Nln/Dll1/Rarb/Fzd7/Cflar/H3f3b/Flot1/Smo/Sorbs2/Cdon/Gsk3a/Kdm6b/Pdcd4/Pi16/Selenon/Olfm2/Pdlim5/Rcan1/Ddx39b/Acvr1/Cfl2/Map2k4/Srf/Hdac9/Alpk2/Ttn/H3f3a/Dyrk1b/Rara/Mdm2/Arid1a/Plekho1/Hdac2/Bin1/Pias1/Sox9/Spag9/Mef2a/Ifrd1/Casq1/Frs2/Wfikkn1/Cacnb4/Camk2d/Eif5a/Myh10/Ptbp1/Nfatc2/Myh9/Hopx/Tomm70a/Acadm/Yy1/Hdac4/Actc1/Stim1/Gsk3b/Cxadr/Sort1/Pin1/Akap13/Tarbp2/Smarca2/Rxra/Maml1/Bnip2/Tmtc3/Slc9a1/Fgf9/Ankrd17/Parp2/Adrb1/Mtor/Glmn/Hnrnpu/Sik1/Edn1/Fdps/Dmd/Bhlhe41/Kras/Mamstr/Akap6/Vegfa/Lmod1/Tnpo2/Sirt1/G6pdx/Ybx1/Bhlha15	93
GO:0006839	mitochondrial transport	53/3787	200/23328	0.00014341432892724	0.00177747835289787	0.00124030148352751	Trp53/Gsk3a/Micu2/Immp1l/Tomm34/Mff/Bcs1l/Timm21/Gclc/Hspa4/Atp5a1/Stat3/Them4/Pdcd5/Atp5l/Slc25a32/Timm22/Pnpt1/Tomm40/Bad/Aip/Slc25a23/Mpc2/Bloc1s2/Chchd10/Bnip3l/Atp5b/Alkbh7/Mcu/Tomm70a/Gsk3b/Mterf4/Moap1/Tomm7/Slc9a1/Slc25a12/Stoml2/Htt/Hsp90aa1/Tomm40l/Bcl2l1/Mpv17l/Aifm1/Timm13/Chchd4/Slc25a33/Sirt4/Rhot1/Sh3glb1/Slc25a18/Slc25a5/Pink1/Siva1	53
GO:0000819	sister chromatid segregation	49/3787	181/23328	0.000143553412445314	0.00177747835289787	0.00124030148352751	Dync1li1/Bub1b/Nek6/Chmp6/Tpr/Pds5a/Esco2/Cdc23/Stag2/Chmp4c/Chmp7/Zw10/Nup62/Bod1/Chmp5/Kpnb1/Psmg2/Zfp207/Stag1/Slf2/Rab11a/Rrs1/Chmp4b/Nek2/Tnks/Wapl/Kif14/Cenpc1/Axin2/Nsmce2/Ttk/Slf1/Sfpq/Hnrnpu/Lcmt1/Kif22/Incenp/Ddx11/Mad2l1bp/Ppp2r1a/Anapc15/Akap8/Cul3/Top2b/Nipbl/Nsl1/Mad2l1/Tex14/Plk1	49
GO:0045185	maintenance of protein location	31/3787	99/23328	0.000144301432106278	0.00178317398437119	0.00124427582175473	Nfkbia/Nbl1/Lgals9/Golph3/Gopc/Insig1/Cdk5/Rbck1/Os9/Chchd10/Sun1/Cd4/Morc3/Tmsb10/Cer1/Skp1/Hnrnpu/Bbs4/Tapt1/Rer1/Supt7l/Pex5l/Ciz1/Cops9/Igsf11/Pkd1/Get4/Sufu/Hk1/Pink1/Rangap1	31
GO:0032970	regulation of actin filament-based process	95/3787	410/23328	0.000151657322322386	0.00185597305025996	0.00129507407157536	Jam3/Map3k1/Eps8/Atp1a1/Plekhg2/Grb2/Arap1/Celsr1/Notch2/Clasp2/Cgnl1/Add2/Arfip1/Mtss1/Specc1l/Cd2ap/Rock2/Cfl2/Fmn1/Arhgap35/Bcas3/Ttc8/Rhof/Arhgef18/Cacna1h/F2rl1/Iqgap1/Hax1/Hdac2/Bin1/Cfl1/Evl/Dixdc1/Add3/Mphosph8/Esam/Myh9/Sorbs3/Rictor/Fchsd1/Sptb/Stmn1/Tgfb3/Pak2/Ryr2/Cdc42ep2/Ppm1e/Rhobtb1/Arhgef10l/Tmsb10/Nckap1/Abl1/Braf/Hcn4/Akap13/Adora1/Coro2b/Trim27/Kiss1r/Plekhh2/Adrb1/Mtor/Arfgef1/Rhoa/Ppp1r9a/Bbs4/Jup/Ect2/Add1/Inpp5k/Edn1/Dlg1/Dlc1/Fchsd2/Alms1/Wasf2/Trpm2/Kank1/Rnd2/Fer/Clasp1/Nf2/Actr3b/Akap6/Wasf3/Epha1/Cdc42ep3/Lmod1/Pik3r1/Pxn/Ssh1/Sptbn1/Spire2/Carmil1/Fscn1	95
GO:0072583	clathrin-dependent endocytosis	17/3787	42/23328	0.000152922751698683	0.00186367077906801	0.00130044544751636	Dll1/Clta/Hip1/Ap2a1/Fcho2/Dnajc6/Sgip1/Aak1/Bmp2k/Itsn1/Fchsd2/Ap2m1/Dnm2/Snap91/Ap2a2/Itsn2/Unc119	17
GO:0006744	ubiquinone biosynthetic process	10/3787	18/23328	0.000155080787896554	0.00187887506432009	0.00131105480178691	Pdss1/Coq8a/Ubiad1/Coq7/Ndufa9/Fdxr/Coq9/Coq10b/Pptc7/Coq8b	10
GO:1901663	quinone biosynthetic process	10/3787	18/23328	0.000155080787896554	0.00187887506432009	0.00131105480178691	Pdss1/Coq8a/Ubiad1/Coq7/Ndufa9/Fdxr/Coq9/Coq10b/Pptc7/Coq8b	10
GO:0005977	glycogen metabolic process	26/3787	78/23328	0.000156975851142194	0.00189073442494421	0.00131933011076708	Gsk3a/Gyg/Hmgb1/Pfkm/Ppp1cb/Pomc/Stk40/Epm2a/Phkg2/Pygm/Phka2/Akt2/Gbe1/Dyrk2/Ppp1cc/Acadm/Gsk3b/Ppp1r3g/Adrb1/Mtor/Ppp1r3c/Inpp5k/Grb10/Gfpt1/Pask/Gys1	26
GO:0044042	glucan metabolic process	26/3787	78/23328	0.000156975851142194	0.00189073442494421	0.00131933011076708	Gsk3a/Gyg/Hmgb1/Pfkm/Ppp1cb/Pomc/Stk40/Epm2a/Phkg2/Pygm/Phka2/Akt2/Gbe1/Dyrk2/Ppp1cc/Acadm/Gsk3b/Ppp1r3g/Adrb1/Mtor/Ppp1r3c/Inpp5k/Grb10/Gfpt1/Pask/Gys1	26
GO:0019439	aromatic compound catabolic process	95/3787	411/23328	0.000166301613321182	0.00197994863090661	0.00138158263374521	Nrde2/Btg2/Mus81/Rnaset2a/Rock2/Nudt18/Gstz1/Nudt3/Gda/Nudt7/Hnrnpc/Ythdf3/Polr2g/Lsm3/Cda/Fhit/Cnot9/Grsf1/Hal/Acat1/Exog/Pabpc4/Mlh1/Tet2/Snd1/Zc3h14/Pnpt1/Trir/Tnrc6c/Etf1/Magoh/Brf1/Larp1/Ptbp1/Secisbp2/Vcp/Nbas/Ythdf2/Upf2/Apaf1/Gspt1/Gdnf/Axin2/Pde2a/Cnot10/Mgat1/Mex3d/Smg1/Dhx9/Tob1/Pycrl/Cpeb3/Acot7/Pan2/Mtor/Hnrnpu/Ago2/Ncbp2/Tet3/Upb1/Khsrp/Eif3e/Aifm1/Fto/Zfp36l2/Exosc4/Cnot7/Nt5e/Smg9/Hmox2/Trim71/Nudt13/Cnot8/Lsm4/Cirbp/Cnot3/Gtpbp2/Vegfa/Acaa1a/Dffa/Mettl3/Lrpprc/Cnot6l/Tnrc6b/Ddx5/Rbm8a/Upf3b/Cnot1/Drosha/Ybx1/Cnot6/Alkbh5/Dctpp1/Eri3/Mapkapk2	95
