seqnames	start	end	width	chip.r90w.lfc	chip.r90w.fdr	chip_group	strand	gene	distTSS	peak.id	p21.rhom.lfc	p21.rhom.padj	rna_group
chr13	44746010	44746410	401	-2.714975982	0.001070615	Lost	*	Jarid2	14939.0	peak.2479	0.0928018151746476	0.603863004993739	No Change
chr13	44968437	44968837	401	-2.590744524	0.000303461	Lost	*	Dtnbp1	33510.0	peak.2482	0.0349761127784424	0.925636690991452	No Change
chr13	90958826	90959226	401	-2.162768845	0.001221374	Lost	*	Rps23	36068.0	peak.2634	-0.123443465240935	0.611083231546737	No Change
chr13	99482606	99483006	401	-2.288482445	0.004769804	Lost	*	Map1b	33734.0	peak.2711	-0.222431826709359	0.312622090161697	No Change
chr13	55466039	55466439	401	-3.300694899	0.000100738	Lost	*	Prr7	1972.0	peak.2546	-0.872752422336124	0.000115271491428	No Change
chr13	34892858	34893258	401	-2.468138095	0.000566582	Lost	*	Prpf4b	17756.0	peak.2419	-0.0197419804708416	0.903472098279864	No Change
chr13	78045093	78045493	401	-2.494019867	0.000659191	Lost	*	Pou5f2	20391.0	peak.2619	0.0848748506973032		No Change
chr13	73469233	73469633	401	-2.580443655	0.000124932	Lost	*	Lpcat1	2236.0	peak.2610	-0.0867711346594897	0.786126822975061	No Change
chr13	94321162	94321562	401	-2.813699234	0.000386855	Lost	*	Scamp1	-35533.0	peak.2652	-0.325741076794216	0.244960277912001	No Change
chr13	97114823	97115223	401	-1.70475815	0.013001101	Lost	*	Gm6169	-15786.0	peak.2678	-0.218502431870508	0.426527239939631	No Change
chr13	30661853	30662253	401	-2.482495874	0.000327951	Lost	*	Dusp22	1952.0	peak.2414	-0.115584574586349	0.476898077577806	No Change
chr13	55293241	55293641	401	-3.095408806	2.61e-05	Lost	*	Prelid1	-27059.0	peak.2543	-0.32264868623717	0.0308097206854339	No Change
chr13	51685254	51685654	401	-2.881623392	0.000761436	Lost	*	Secisbp2	33757.0	peak.2518	-0.017263060374266	0.966504957540667	No Change
chr13	59540026	59540426	401	-2.76092853	0.000109056	Lost	*	Agtpbp1	17085.0	peak.2573	0.363930932467475	2.78682742122424e-05	No Change
chr13	106986064	106986464	401	-2.090720913	0.002733457	Lost	*	Kif2a	35850.0	peak.2738	-0.590219919090297	1.74468023109908e-05	No Change
chr13	64465210	64465610	401	-1.987422028	0.005012478	Lost	*	Cdk20	33096.0	peak.2583	-0.234925482113196	0.100604697044499	No Change
chr13	20820934	20821334	401	-2.32140642	0.00361169	Lost	*	Aoah	27021.0	peak.2364	0.0513987909319506	0.882044776957488	No Change
chr13	35940267	35940667	401	-2.48486256	0.000272374	Lost	*	Ppp1r3g	-18372.0	peak.2424	-0.104200225760368		No Change
chr13	75988133	75988533	401	-1.99604512	0.003330702	Lost	*	Spata9	20594.0	peak.2615	0.0693820745873151	0.829016727008231	No Change
chr13	55192748	55193148	401	-2.35843881	0.002166987	Lost	*	Nsd1	-16834.0	peak.2541	0.158510910444079	0.145391518005353	No Change
chr13	55191156	55191556	401	-3.663918777	1.7e-06	Lost	*	Nsd1	-18426.0	peak.2540	0.158510910444079	0.145391518005353	No Change
chr13	97082090	97082490	401	-3.466463646	2.73e-05	Lost	*	Fam169a	15004.0	peak.2676	-0.521461470554757	1.45619879526522e-07	No Change
chr13	47120303	47120703	401	-3.600584565	2.72e-05	Lost	*	Rnf144b	-2153.0	peak.2495	-0.0221132613231628	0.956980229699226	No Change
chr13	117581651	117582051	401	-2.351617615	0.000670397	Lost	*	Hcn1	-20629.0	peak.2761	-0.449699476453057	1.27603347640224e-05	No Change
chr13	29987909	29988309	401	-2.359843347	0.000658916	Lost	*	E2f3	-2046.0	peak.2408	0.0179527849597547	0.958488523697325	No Change
chr13	99466150	99466550	401	-3.343306255	1.38e-05	Lost	*	Map1b	50190.0	peak.2709	-0.222431826709359	0.312622090161697	No Change
chr13	88823865	88824265	401	-2.264591862	0.004817599	Lost	*	Edil3	2554.0	peak.2631	0.104680017903986	0.708644331332821	No Change
chr13	38521229	38521629	401	-2.676280201	0.000234116	Lost	*	Txndc5	7061.0	peak.2434	-0.256344180506951	0.262886069138035	No Change
chr13	88828507	88828907	401	-2.220056077	0.001803007	Lost	*	Edil3	7196.0	peak.2632	0.104680017903986	0.708644331332821	No Change
chr13	99470243	99470643	401	-2.687287213	0.000214941	Lost	*	Map1b	46097.0	peak.2710	-0.222431826709359	0.312622090161697	No Change
chr13	96588599	96588999	401	-3.018565653	7.38e-05	Lost	*	Col4a3bp	46064.0	peak.2669	-0.316897657357487	0.0019306311274702	No Change
chr13	41077906	41078306	401	-2.622004983	8.78e-05	Lost	*	Mak	-7637.0	peak.2439	-0.475301956549042	1.39698335561206e-07	No Change
chr13	48878563	48878963	401	-2.354096731	0.001496394	Lost	*	Phf2	-7644.0	peak.2498	-0.195111553553475	0.182033586997617	No Change
chr13	95267636	95268036	401	-3.374283466	1.47e-05	Lost	*	Pde8b	-44770.0	peak.2661	-0.16457459192462	0.134029399521397	No Change
chr13	24383864	24384264	401	-3.1587809	1.28e-05	Lost	*	Cmah	7981.0	peak.2393	-0.294118730983846	0.210887783867809	No Change
chr13	38952535	38952935	401	-2.34327731	0.00100612	Lost	*	Slc35b3	8140.0	peak.2435	0.0473399450925227	0.886125036860348	No Change
chr13	96538157	96538557	401	-3.124642282	4.11e-05	Lost	*	Polk	4128.0	peak.2668	-0.596039814901802	0.0640781425720171	No Change
chr13	107013615	107014015	401	-3.640599533	3.16e-06	Lost	*	Kif2a	8299.0	peak.2739	-0.590219919090297	1.74468023109908e-05	No Change
chr13	101759646	101760046	401	-3.95335624	1.1e-05	Lost	*	Pik3r1	8371.0	peak.2727	-0.310715351679623	0.25513526043128	No Change
chr13	117593798	117594198	401	-3.97227092	7.39e-07	Lost	*	Hcn1	-8482.0	peak.2762	-0.449699476453057	1.27603347640224e-05	No Change
chr13	97070788	97071188	401	-3.249847971	4.2e-05	Lost	*	Fam169a	3702.0	peak.2675	-0.521461470554757	1.45619879526522e-07	No Change
chr13	68990524	68990924	401	-1.763510942	0.007261338	Lost	*	Adcy2	8817.0	peak.2600	0.171533143126568	0.418654455416547	No Change
chr13	12083833	12084233	401	-2.439903435	0.000448175	Lost	*	Ryr2	22912.0	peak.2347	-0.0526148513718788	0.878551770343302	No Change
chr13	23432597	23432997	401	-2.841653398	0.000251568	Lost	*	Abt1	-8931.0	peak.2372	-0.0610307419043388	0.828165557906575	No Change
chr13	59566095	59566495	401	-2.936578969	2.87e-05	Lost	*	Agtpbp1	-8984.0	peak.2574	0.363930932467475	2.78682742122424e-05	No Change
chr13	43167689	43168089	401	-2.88740482	0.000202856	Lost	*	Tbc1d7	3595.0	peak.2456	0.0368648404944501	0.886620181375634	No Change
chr13	99353614	99354014	401	-2.41403241	0.000371579	Lost	*	Mrps27	9028.0	peak.2702	-0.405174817134784	0.0019215898753053	No Change
chr13	99560623	99561023	401	-3.065062221	2.75e-05	Lost	*	Map1b	-44283.0	peak.2716	-0.222431826709359	0.312622090161697	No Change
chr13	17725043	17725443	401	-1.611421147	0.018106266	Lost	*	Mplkip	29830.0	peak.2360	0.0458546211801583	0.88799485557526	No Change
chr13	112753672	112754072	401	-2.41356131	0.002688733	Lost	*	Plpp1	-46920.0	peak.2753	0.432777559265394	0.150471509689907	No Change
chr13	98976197	98976597	401	-3.232840435	6.45e-05	Lost	*	Tnpo1	-50013.0	peak.2695	-0.479717226534736	3.45219966259215e-13	No Change
chr13	95495621	95496021	401	-1.945597043	0.011806342	Lost	*	F2rl1	29406.0	peak.2664	0.067210521995621	0.845572896097953	No Change
chr13	42738786	42739186	401	-3.158247092	7.59e-06	Lost	*	Phactr1	29405.0	peak.2451	-0.0617942500739426	0.826703453224899	No Change
chr13	46878986	46879386	401	-2.756926563	8.66e-05	Lost	*	Kif13a	50532.0	peak.2491	-0.0197669713625191	0.956310623502376	No Change
chr13	98809870	98810270	401	-1.592384178	0.017183154	Lost	*	Fcho2	5379.0	peak.2690	0.093603071243202	0.739342554690396	No Change
chr13	41244260	41244660	401	-2.030241328	0.001272046	Lost	*	Smim13	-5384.0	peak.2443	0.267440067596083	0.0951661632506802	No Change
chr13	46880737	46881137	401	-2.457190749	0.000399516	Lost	*	Kif13a	48781.0	peak.2492	-0.0197669713625191	0.956310623502376	No Change
chr13	56516797	56517197	401	-1.828748679	0.017772543	Lost	*	Fbxl21	-5494.0	peak.2556	0.0653101517001852	0.850786953860574	No Change
chr13	56728161	56728561	401	-2.037575643	0.004542226	Lost	*	Smad5	25351.0	peak.2559	-0.204314428384018	0.463051454697065	No Change
chr13	55709915	55710315	401	-2.699725161	0.000513001	Lost	*	Txndc15	-4535.0	peak.2548	-0.0617384301581163	0.86322086648965	No Change
chr13	116974510	116974910	401	-2.222082112	0.001265468	Lost	*	Parp8	50812.0	peak.2759	0.227171418702047	0.0205633872910413	No Change
chr13	21408335	21408735	401	-2.929303054	3.7e-05	Lost	*	Zkscan3	-5780.0	peak.2368	-0.168713113440579	0.381657996950689	No Change
chr13	54322720	54323120	401	-2.553105409	0.000454337	Lost	*	Cplx2	-48429.0	peak.2531	0.135973574282326	0.571261408231022	No Change
chr13	97235080	97235480	401	-1.999928905	0.003950873	Lost	*	Enc1	-5825.0	peak.2680	1.32877737013641	1.79720478562573e-10	Gained
chr13	41511497	41511897	401	-2.343828076	0.000592071	Lost	*	Nedd9	-24404.0	peak.2445	0.427220985455427	0.0161602630488682	No Change
chr13	54760314	54760714	401	-2.509180045	0.000513001	Lost	*	Sncb	6081.0	peak.2538	0.434600415865578	0.0080541233509034	No Change
chr13	54694370	54694770	401	-2.418396243	0.002713919	Lost	*	Rnf44	-6476.0	peak.2537	0.276576982774851	0.2276378272794	No Change
chr13	45934952	45935352	401	-2.801966967	5.45e-05	Lost	*	Atxn1	29825.0	peak.2486	-0.113893288747925	0.704336654483537	No Change
chr13	107073343	107073743	401	-3.354780076	5.36e-05	Lost	*	Kif2a	-51429.0	peak.2740	-0.590219919090297	1.74468023109908e-05	No Change
chr13	110398412	110398812	401	-1.826773984	0.009671618	Lost	*	Plk2	3566.0	peak.2744	-0.0018530295174725	0.996071707538311	No Change
chr13	42695084	42695484	401	-3.187695962	2.01e-05	Lost	*	Phactr1	-14297.0	peak.2449	-0.0617942500739426	0.826703453224899	No Change
chr13	97207298	97207698	401	-1.90258446	0.013962928	Lost	*	Hexb	-9141.0	peak.2679	0.298064621071992	0.0599444975563316	No Change
chr13	94100326	94100726	401	-1.393981912	0.041861812	Lost	*	Lhfpl2	42730.0	peak.2651	0.387281152611759	0.0793293631867089	No Change
chr13	58090810	58091210	401	-1.512455476	0.034273464	Lost	*	Klhl3	11418.0	peak.2571	-1.19132344433157	2.81148251337038e-34	Lost
chr13	81593715	81594115	401	-1.638505307	0.017946601	Lost	*	Adgrv1	39239.0	peak.2623	-0.682961322698865	1.09891950451826e-07	Lost
chr13	67344347	67344747	401	-1.461644398	0.042501616	Lost	*	Zfp595	-11977.0	peak.2589	0.22623626386529	0.329715498134285	No Change
chr13	36090664	36091064	401	-1.998926713	0.008800116	Lost	*	Fars2	-26548.0	peak.2425	0.0409641748139767	0.915223917265044	No Change
chr13	98957459	98957859	401	-2.187573731	0.001197504	Lost	*	Tnpo1	-31275.0	peak.2694	-0.479717226534736	3.45219966259215e-13	No Change
chr13	56934192	56934592	401	-2.08555586	0.006554174	Lost	*	Trpc7	-38655.0	peak.2561	0.0590367704817364	0.828082344017149	No Change
chr13	95249503	95249903	401	-2.854925558	0.000967333	Lost	*	Pde8b	-26637.0	peak.2660	-0.16457459192462	0.134029399521397	No Change
chr13	81620271	81620671	401	-1.647710697	0.023547627	Lost	*	Adgrv1	12683.0	peak.2624	-0.682961322698865	1.09891950451826e-07	Lost
chr13	49218648	49219048	401	-3.10117296	2.2e-05	Lost	*	Card19	-2822.0	peak.2503	0.0840009528675463	0.741083609056559	No Change
chr13	92543700	92544100	401	-2.38938512	0.001456038	Lost	*	Zfyve16	-13032.0	peak.2643	0.38610092352565	2.2466903649106e-05	No Change
chr13	49092065	49092465	401	-2.213099424	0.003909164	Lost	*	Wnk2	55749.0	peak.2500	-0.127607866696882	0.58591695863792	No Change
chr13	23928101	23928501	401	-1.8745753	0.026101621	Lost	*	Slc17a4	-13333.0	peak.2386	-4.2757012741209	9.77413457273909e-39	Lost
chr13	45951412	45951812	401	-2.402218677	0.000412839	Lost	*	Atxn1	13365.0	peak.2487	-0.113893288747925	0.704336654483537	No Change
chr13	99163525	99163925	401	-1.775168506	0.013410998	Lost	*	Zfp366	-21098.0	peak.2700	-0.229580453914661	0.408953171347607	No Change
chr13	56665797	56666197	401	-1.635741522	0.044074182	Lost	*	Smad5	-37013.0	peak.2557	-0.204314428384018	0.463051454697065	No Change
chr13	99863434	99863834	401	-1.581477924	0.024775926	Lost	*	Cartpt	37007.0	peak.2721	-0.245654412627993	0.229743687375264	No Change
chr13	119637577	119637977	401	-1.591949791	0.018501166	Lost	*	Ccl28	13958.0	peak.2772	0.032095278455571	0.936878756608162	No Change
chr13	99358563	99358963	401	-3.044587384	5.5e-05	Lost	*	Mrps27	13977.0	peak.2703	-0.405174817134784	0.0019215898753053	No Change
chr13	119476658	119477058	401	-2.173765376	0.002930415	Lost	*	4833420G17Rik	14074.0	peak.2770	-0.0817334635108488	0.632214865797878	No Change
chr13	49250674	49251074	401	-3.228193783	1.27e-05	Lost	*	Susd3	-2580.0	peak.2505	-2.25113192210304	1.9349102160390797e-11	Lost
chr13	117599706	117600106	401	-2.384092398	0.000870181	Lost	*	Hcn1	-2574.0	peak.2763	-0.449699476453057	1.27603347640224e-05	No Change
chr13	12070168	12070568	401	-2.405059928	0.001818145	Lost	*	Ryr2	36577.0	peak.2346	-0.0526148513718788	0.878551770343302	No Change
chr13	97088191	97088591	401	-2.90182591	8.98e-05	Lost	*	Gm6169	10846.0	peak.2677	-0.218502431870508	0.426527239939631	No Change
chr13	99556681	99557081	401	-2.507972842	0.000440849	Lost	*	Map1b	-40341.0	peak.2715	-0.222431826709359	0.312622090161697	No Change
chr13	48958549	48958949	401	-3.016299114	7.4e-06	Lost	*	Fam120a	9268.0	peak.2499	-0.155650908191198	0.10481944521989	No Change
chr13	95180455	95180855	401	-1.443877042	0.03519511	Lost	*	Pde8b	42411.0	peak.2656	-0.16457459192462	0.134029399521397	No Change
chr13	47073908	47074308	401	-2.8417188	6.73e-05	Lost	*	Kdm1b	30609.0	peak.2494	-0.0087758814996994	0.97933882792504	No Change
chr13	55251776	55252176	401	-2.603021871	0.000552437	Lost	*	Nsd1	42194.0	peak.2542	0.158510910444079	0.145391518005353	No Change
chr13	21169734	21170134	401	-2.093900381	0.004025094	Lost	*	Trim27	-9511.0	peak.2365	-0.0977694932747128	0.764563351939499	No Change
chr13	54584488	54584888	401	-2.588126395	0.00069073	Lost	*	Arl10	9673.0	peak.2533	0.222673053829187	0.393696958350832	No Change
chr13	44700350	44700750	401	-3.001533797	0.000110794	Lost	*	Jarid2	-30721.0	peak.2478	0.0928018151746476	0.603863004993739	No Change
chr13	17684814	17685214	401	-1.458735713	0.029784175	Lost	*	Sugct	9725.0	peak.2358	0.0932435509337909	0.77462228109959	No Change
chr13	14603199	14603599	401	-2.005020759	0.005530866	Lost	*	Mrpl32	9766.0	peak.2355	-0.133375881279584	0.504930268534578	No Change
chr13	105238752	105239152	401	-1.986268531	0.003860658	Lost	*	Rnf180	54062.0	peak.2737	0.199072749391299	0.400436383968486	No Change
chr13	99398817	99399217	401	-2.282334921	0.000673836	Lost	*	Mrps27	54231.0	peak.2704	-0.405174817134784	0.0019215898753053	No Change
chr13	95281791	95282191	401	-2.34192031	0.000429908	Lost	*	Zbed3	-41621.0	peak.2662	-0.439412471661235	0.0062100918545458	No Change
chr13	17983117	17983517	401	-1.781275556	0.006466794	Lost	*	Yae1d1	10032.0	peak.2362	0.007924945440248	0.973345040135196	No Change
chr13	30555217	30555617	401	-1.647924131	0.026770886	Lost	*	Uqcrfs1	-10055.0	peak.2413	0.116945531561841	0.479071580814965	No Change
chr13	23446005	23446405	401	-2.629272514	0.001195933	Lost	*	Abt1	-22339.0	peak.2373	-0.0610307419043388	0.828165557906575	No Change
chr13	23892570	23892970	401	-3.245274751	3.29e-05	Lost	*	Slc17a4	22198.0	peak.2385	-4.2757012741209	9.77413457273909e-39	Lost
chr13	98948215	98948615	401	-2.005152181	0.00090174	Lost	*	Tnpo1	-22031.0	peak.2693	-0.479717226534736	3.45219966259215e-13	No Change
chr13	95244884	95245284	401	-3.522763774	2.9e-06	Lost	*	Pde8b	-22018.0	peak.2659	-0.16457459192462	0.134029399521397	No Change
chr13	117066773	117067173	401	-1.665931295	0.025471756	Lost	*	Parp8	-41451.0	peak.2760	0.227171418702047	0.0205633872910413	No Change
chr13	24397843	24398243	401	-3.872991649	2.33e-05	Lost	*	Cmah	21960.0	peak.2394	-0.294118730983846	0.210887783867809	No Change
chr13	49380007	49380407	401	-3.385109653	0.000122864	Lost	*	Ippk	-41042.0	peak.2509	0.0274593413984795	0.928188845095247	No Change
chr13	23994262	23994662	401	-1.543827754	0.018240034	Lost	*	Scgn	-3248.0	peak.2389	-0.0861031741825483	0.586152987210387	No Change
chr13	14086364	14086764	401	-2.121493824	0.002560359	Lost	*	Arid4b	22772.0	peak.2353	0.0545116317027099	0.722049181939091	No Change
chr13	96593576	96593976	401	-2.101235464	0.001013349	Lost	*	Col4a3bp	51041.0	peak.2670	-0.316897657357487	0.0019306311274702	No Change
chr13	54399213	54399613	401	-2.564706527	0.000197064	Lost	*	Cplx2	28064.0	peak.2532	0.135973574282326	0.571261408231022	No Change
chr13	45883915	45884315	401	-2.654247466	0.000239866	Lost	*	Atxn1	80862.0	peak.2485	-0.113893288747925	0.704336654483537	No Change
chr13	55444813	55445213	401	-3.138898121	0.000198014	Lost	*	Grk6	-325.0	peak.2545	0.0392569203837566	0.909147870218492	No Change
chr13	96387993	96388393	401	-2.47855365	0.000287053	Lost	*	Poc5	-101.0	peak.2666	-0.465156005787521	2.39928047832342e-07	No Change
chr13	67484123	67484523	401	-1.984186915	0.006684627	Lost	*	Zfp874b	-98.0	peak.2591	0.0919520794398082	0.627428421091605	No Change
chr13	101699382	101699782	401	-2.707228467	0.001426796	Lost	*	Pik3r1	68635.0	peak.2726	-0.310715351679623	0.25513526043128	No Change
chr13	99412500	99412900	401	-1.937756421	0.034769299	Lost	*	Mrps27	67914.0	peak.2706	-0.405174817134784	0.0019215898753053	No Change
chr13	62466540	62466940	401	-2.209183841	0.003882868	Lost	*	Gm3604	-83563.0	peak.2578	-0.0183591253449455	0.965169997544834	No Change
chr13	104048923	104049323	401	-3.403064594	4.42e-06	Lost	*	Nln	60491.0	peak.2734	0.560488844250591	0.0062305281155746	No Change
chr13	36117705	36118105	401	-1.630494519	0.015425813	Lost	*	Lyrm4	-379.0	peak.2426	-0.0136487191934448	0.972370847945826	No Change
chr13	49353680	49354080	401	-2.257467433	0.005568804	Lost	*	Ippk	-67369.0	peak.2507	0.0274593413984795	0.928188845095247	No Change
chr13	92131703	92132103	401	-2.449529531	0.000760811	Lost	*	Rasgrf2	-409.0	peak.2639	0.380895587175643	0.0001847069180625	No Change
chr13	34814395	34814795	401	-2.359933693	0.000511566	Lost	*	Prpf4b	-60707.0	peak.2418	-0.0197419804708416	0.903472098279864	No Change
chr13	55362506	55362906	401	-2.634115482	0.000221241	Lost	*	Lman2	77.0	peak.2544	0.106522046680178	0.498126610430511	No Change
chr13	67360332	67360732	401	-2.085426144	0.004337047	Lost	*	Zfp953	73.0	peak.2590	-0.225508260754243	0.31268770265455	No Change
chr13	54589936	54590336	401	-1.6183602	0.015277026	Lost	*	Higd2a	-71.0	peak.2534	0.685637322333408	1.65930810151204e-05	No Change
chr13	51644962	51645362	401	-1.670249831	0.018631692	Lost	*	Cks2	-70.0	peak.2516	-0.23647274528501	0.391753483235597	No Change
chr13	110280017	110280417	401	-1.806506912	0.008053695	Lost	*	Rab3c	-67.0	peak.2743	-0.0426482303435657	0.901666100106466	No Change
chr13	99410427	99410827	401	-3.20051845	1.35e-05	Lost	*	Mrps27	65841.0	peak.2705	-0.405174817134784	0.0019215898753053	No Change
chr13	56702334	56702734	401	-1.888059893	0.008333175	Lost	*	Smad5	-476.0	peak.2558	-0.204314428384018	0.463051454697065	No Change
chr13	14629985	14630385	401	-2.00579435	0.005284979	Lost	*	AW209491	-63.0	peak.2357	0.279375347617008	0.0292613052121647	No Change
chr13	65278553	65278953	401	-2.134628974	0.00207221	Lost	*	Zfp369	-61.0	peak.2584	0.0471471701687982	0.754724292466372	No Change
chr13	44819216	44819616	401	-1.677805878	0.013726918	Lost	*	Jarid2	88145.0	peak.2480	0.0928018151746476	0.603863004993739	No Change
chr13	17806025	17806425	401	-2.346419389	0.000736542	Lost	*	Cdk13	-1574.0	peak.2361	-0.163818597656614	0.191265102969303	No Change
chr13	58037563	58037963	401	-3.259709051	6.87e-05	Lost	*	Klhl3	64665.0	peak.2569	-1.19132344433157	2.81148251337038e-34	Lost
chr13	64432195	64432595	401	-2.591944192	0.000405011	Lost	*	Cdk20	81.0	peak.2582	-0.234925482113196	0.100604697044499	No Change
chr13	34994265	34994665	401	-1.975518772	0.004505054	Lost	*	Eci2	-321.0	peak.2420	0.096941003531869	0.643837394984549	No Change
chr13	17694907	17695307	401	-2.116125493	0.005834934	Lost	*	Mplkip	-306.0	peak.2359	0.0458546211801583	0.88799485557526	No Change
chr13	46571297	46571697	401	-2.293615119	0.000881059	Lost	*	Cap2	69649.0	peak.2490	0.956899916930987	0.0006959402323827	No Change
chr13	99442703	99443103	401	-2.321657747	0.002687745	Lost	*	Map1b	73637.0	peak.2707	-0.222431826709359	0.312622090161697	No Change
chr13	111611066	111611466	401	-1.573358379	0.027427328	Lost	*	Mier3	-74912.0	peak.2747	0.139629684406252	0.290319885901243	No Change
chr13	54296151	54296551	401	-2.637518958	0.000116775	Lost	*	Cplx2	-74998.0	peak.2530	0.135973574282326	0.571261408231022	No Change
