seqnames	start	end	width	strand	gene	distTSS	peak.id
chr2	33941456	33941856	401	*	Mvb12b	-53710	peak.5121
chr2	33941456	33941856	401	*	Pbx3	430388	peak.5121
chr2	33946939	33947339	401	*	Mvb12b	-59193	peak.5122
chr2	33946939	33947339	401	*	Pbx3	424905	peak.5122
chr2	33986411	33986811	401	*	Mvb12b	-98665	peak.5123
chr2	33986411	33986811	401	*	Pbx3	385433	peak.5123
chr2	34107172	34107572	401	*	Mvb12b	-219426	peak.5124
chr2	34107172	34107572	401	*	Pbx3	264672	peak.5124
chr2	34111342	34111742	401	*	Mvb12b	-223596	peak.5125
chr2	34111342	34111742	401	*	Pbx3	260502	peak.5125
chr2	34142148	34142548	401	*	Mvb12b	-254402	peak.5126
chr2	34142148	34142548	401	*	Pbx3	229696	peak.5126
chr2	34230056	34230456	401	*	Mvb12b	-342310	peak.5127
chr2	34230056	34230456	401	*	Pbx3	141788	peak.5127
chr2	34363725	34364125	401	*	Mvb12b	-475979	peak.5128
chr2	34363725	34364125	401	*	Pbx3	8119	peak.5128
chr2	34374341	34374741	401	*	Pbx3	-2497	peak.5129
chr2	34415845	34416245	401	*	Mapkap1	8862	peak.5130
chr2	34415845	34416245	401	*	Gapvd1	339187	peak.5130
chr2	34665339	34665739	401	*	Gapvd1	89693	peak.5131
chr2	34665339	34665739	401	*	Mapkap1	258356	peak.5131
chr2	34742347	34742747	401	*	Gapvd1	12685	peak.5132
chr2	34742347	34742747	401	*	Mapkap1	335364	peak.5132
chr2	34796908	34797308	401	*	Rabepk	2804	peak.5133
chr2	34796908	34797308	401	*	Hspa5	25138	peak.5133
chr2	34802052	34802452	401	*	Rabepk	-2340	peak.5134
chr2	34870876	34871276	401	*	Cutal	-3320	peak.5135
chr2	34870876	34871276	401	*	Psmd5	-114	peak.5135
chr2	34875111	34875511	401	*	Psmd5	-4349	peak.5136
chr2	34875111	34875511	401	*	Cutal	915	peak.5136
chr2	34936963	34937363	401	*	Phf19	-23187	peak.5137
chr2	34936963	34937363	401	*	Traf1	21000	peak.5137
chr2	35035262	35035662	401	*	Traf1	-77299	peak.5138
chr2	35035262	35035662	401	*	Hc	25976	peak.5138
chr2	35335647	35336047	401	*	Stom	1129	peak.5139
chr2	35335647	35336047	401	*	Gsn	53467	peak.5139
chr2	35336883	35337283	401	*	Stom	-107	peak.5140
chr2	35343693	35344093	401	*	Stom	-6917	peak.5141
chr2	35343693	35344093	401	*	4930568D16Rik	23836	peak.5141
chr2	35561266	35561666	401	*	Ggta1	-100017	peak.5142
chr2	35561266	35561666	401	*	Dab2ip	-60571	peak.5142
chr2	35840652	35841052	401	*	Ttll11	138772	peak.5143
chr2	35840652	35841052	401	*	Dab2ip	218815	peak.5143
chr2	35852018	35852418	401	*	Ttll11	127406	peak.5144
chr2	35852018	35852418	401	*	Dab2ip	230181	peak.5144
chr2	35876518	35876918	401	*	Ttll11	102906	peak.5145
chr2	35876518	35876918	401	*	Dab2ip	254681	peak.5145
chr2	35940850	35941250	401	*	Ttll11	38574	peak.5146
chr2	35940850	35941250	401	*	Dab2ip	319013	peak.5146
chr2	35944952	35945352	401	*	Ttll11	34472	peak.5147
chr2	35944952	35945352	401	*	Dab2ip	323115	peak.5147
chr2	36043177	36043577	401	*	Ttll11	-63753	peak.5148
chr2	36043177	36043577	401	*	Ndufa8	6029	peak.5148
chr2	37723552	37723952	401	*	Strbp	-76467	peak.5149
chr2	37723552	37723952	401	*	Crb2	-52497	peak.5149
chr2	37774496	37774896	401	*	Crb2	-1553	peak.5150
chr2	37780226	37780626	401	*	Crb2	4177	peak.5151
chr2	37780226	37780626	401	*	Dennd1a	506949	peak.5151
chr2	37842091	37842491	401	*	Crb2	66042	peak.5152
chr2	37842091	37842491	401	*	Dennd1a	445084	peak.5152
chr2	37866377	37866777	401	*	Crb2	90328	peak.5153
chr2	37866377	37866777	401	*	Dennd1a	420798	peak.5153
chr2	37890409	37890809	401	*	Crb2	114360	peak.5154
chr2	37890409	37890809	401	*	Dennd1a	396766	peak.5154
chr2	38025674	38026074	401	*	Crb2	249625	peak.5155
chr2	38025674	38026074	401	*	Dennd1a	261501	peak.5155
chr2	38248059	38248459	401	*	Dennd1a	39116	peak.5156
chr2	38248059	38248459	401	*	Crb2	472010	peak.5156
chr2	38364855	38365255	401	*	Nek6	-146588	peak.5157
chr2	38364855	38365255	401	*	Lhx2	14296	peak.5157
chr2	38571839	38572239	401	*	Nek6	60396	peak.5158
chr2	38571839	38572239	401	*	Psmb7	72048	peak.5158
chr2	38584696	38585096	401	*	Psmb7	59191	peak.5159
chr2	38584696	38585096	401	*	Nek6	73253	peak.5159
chr2	38695670	38696070	401	*	Psmb7	-51783	peak.5160
chr2	38695670	38696070	401	*	Nr5a1	16364	peak.5160
chr2	38783747	38784147	401	*	Nr5a1	-71713	peak.5161
chr2	38783747	38784147	401	*	Nr6a1	143741	peak.5161
chr2	38926577	38926977	401	*	Nr6a1	911	peak.5162
chr2	39218450	39218850	401	*	Scai	-27916	peak.5163
chr2	39218450	39218850	401	*	Ppp6c	7801	peak.5163
chr2	41192253	41192653	401	*			peak.5164
chr2	43989861	43990261	401	*	Arhgap15	241191	peak.5165
chr2	43989861	43990261	401	*	Gtdc1	871561	peak.5165
chr2	44632589	44632989	401	*	Gtdc1	228833	peak.5166
chr2	44632589	44632989	401	*	Arhgap15	883919	peak.5166
chr2	44634065	44634465	401	*	Gtdc1	227357	peak.5167
chr2	44634065	44634465	401	*	Arhgap15	885395	peak.5167
chr2	44817033	44817433	401	*	Gtdc1	44389	peak.5168
chr2	44890710	44891110	401	*	Gtdc1	-29288	peak.5169
chr2	44890710	44891110	401	*	Zeb2	226485	peak.5169
chr2	44962716	44963116	401	*	Gtdc1	-101294	peak.5170
chr2	44962716	44963116	401	*	Zeb2	154479	peak.5170
chr2	45170188	45170588	401	*	Zeb2	-52993	peak.5171
chr2	47834062	47834462	401	*	Acvr2a	-979847	peak.5172
chr2	48949187	48949587	401	*	Orc4	-111	peak.5173
chr2	49361230	49361630	401	*	Epc2	-90056	peak.5174
chr2	49361230	49361630	401	*	Mbd5	115461	peak.5174
chr2	49690410	49690810	401	*	Lypd6b	-97078	peak.5175
chr2	49690410	49690810	401	*	Kif5c	71312	peak.5175
chr2	49742808	49743208	401	*	Lypd6b	-44680	peak.5176
chr2	49742808	49743208	401	*	Kif5c	123710	peak.5176
chr2	49744708	49745108	401	*	Lypd6b	-42780	peak.5177
chr2	49744708	49745108	401	*	Kif5c	125610	peak.5177
chr2	49777004	49777404	401	*	Lypd6b	-10484	peak.5178
chr2	49777004	49777404	401	*	Kif5c	157906	peak.5178
chr2	49789032	49789432	401	*	Lypd6	-277232	peak.5179
chr2	49789032	49789432	401	*	Lypd6b	1544	peak.5179
chr2	49812362	49812762	401	*	Lypd6	-253902	peak.5180
chr2	49812362	49812762	401	*	Lypd6b	24874	peak.5180
chr2	52444118	52444518	401	*	Arl5a	-19417	peak.5181
chr2	52444118	52444518	401	*	Cacnb4	232513	peak.5181
chr2	52615469	52615869	401	*	Arl5a	-190768	peak.5182
chr2	52615469	52615869	401	*	Cacnb4	61162	peak.5182
chr2	53191100	53191500	401	*	Arl6ip6	-788	peak.5183
chr2	53191100	53191500	401	*	Prpf40a	-75	peak.5183
chr2	54103964	54104364	401	*	Galnt13	-332223	peak.5184
chr2	54103964	54104364	401	*	Rprm	-18612	peak.5184
chr2	54947271	54947671	401	*	Kcnj3	-488499	peak.5185
chr2	54947271	54947671	401	*	Galnt13	511084	peak.5185
chr2	55065821	55066221	401	*	Kcnj3	-369949	peak.5186
chr2	55065821	55066221	401	*	Galnt13	629634	peak.5186
chr2	57280313	57280713	401	*	Galnt5	-717371	peak.5187
chr2	57280313	57280713	401	*	Gpd2	42835	peak.5187
chr2	57517721	57518121	401	*	Galnt5	-479963	peak.5188
chr2	57517721	57518121	401	*	Gpd2	280243	peak.5188
chr2	58538163	58538563	401	*	Acvr1c	-180468	peak.5189
chr2	58538163	58538563	401	*	Acvr1	28463	peak.5189
chr2	59236204	59236604	401	*	Dapl1	-248249	peak.5190
chr2	59236204	59236604	401	*	Pkp4	75554	peak.5190
chr2	59720329	59720729	401	*	Tanc1	108485	peak.5191
chr2	59720329	59720729	401	*	Wdsub1	162055	peak.5191
chr2	59987296	59987696	401	*	Wdsub1	-104912	peak.5192
chr2	59987296	59987696	401	*	Baz2b	138201	peak.5192
chr2	60036360	60036760	401	*	Wdsub1	-153976	peak.5193
chr2	60036360	60036760	401	*	Baz2b	89137	peak.5193
chr2	60042826	60043226	401	*	Wdsub1	-160442	peak.5194
chr2	60042826	60043226	401	*	Baz2b	82671	peak.5194
chr2	60077163	60077563	401	*	Wdsub1	-194779	peak.5195
chr2	60077163	60077563	401	*	Baz2b	48334	peak.5195
chr2	60123101	60123501	401	*	Wdsub1	-240717	peak.5196
chr2	60123101	60123501	401	*	Baz2b	2396	peak.5196
chr2	60130109	60130509	401	*	Baz2b	-4612	peak.5197
chr2	60207132	60207532	401	*	7-Mar	-2555	peak.5198
chr2	60545476	60545876	401	*	Ly75	-162445	peak.5199
chr2	60545476	60545876	401	*	Pla2r1	7632	peak.5199
chr2	60551679	60552079	401	*	Ly75	-168648	peak.5200
chr2	60551679	60552079	401	*	Pla2r1	1429	peak.5200
chr2	60553338	60553738	401	*	Pla2r1	-230	peak.5201
chr2	62048167	62048567	401	*	Slc4a10	1722	peak.5202
chr2	62048167	62048567	401	*	Dpp4	363864	peak.5202
chr2	62654551	62654951	401	*	Gca	-9534	peak.5203
chr2	62654551	62654951	401	*	Ifih1	-8540	peak.5203
chr2	65360962	65361362	401	*	Cobll1	-122536	peak.5204
chr2	65360962	65361362	401	*	Slc38a11	2864	peak.5204
chr2	65414940	65415340	401	*	Slc38a11	-51114	peak.5205
chr2	65414940	65415340	401	*	Scn3a	152487	peak.5205
chr2	66256751	66257151	401	*	Ttc21b	-334	peak.5206
chr2	68468433	68468833	401	*	Stk39	3635	peak.5207
chr2	68468433	68468833	401	*	B3galt1	350920	peak.5207
chr2	69150799	69151199	401	*	Nostrin	15199	peak.5208
chr2	69150799	69151199	401	*	Spc25	55136	peak.5208
chr2	69152370	69152770	401	*	Nostrin	16770	peak.5209
chr2	69152370	69152770	401	*	Spc25	53565	peak.5209
chr2	69446062	69446462	401	*	Dhrs9	65817	peak.5210
chr2	69446062	69446462	401	*	Lrp2	139803	peak.5210
chr2	69584326	69584726	401	*	Lrp2	1539	peak.5211
chr2	69584326	69584726	401	*	Dhrs9	204081	peak.5211
chr2	69647017	69647417	401	*	Bbs5	9	peak.5212
chr2	69649688	69650088	401	*	Klhl41	-20232	peak.5213
chr2	69649688	69650088	401	*	Bbs5	2680	peak.5213
chr2	69822228	69822628	401	*	Klhl23	58	peak.5214
chr2	69826349	69826749	401	*	Ssb	-35013	peak.5215
chr2	69826349	69826749	401	*	Klhl23	4179	peak.5215
chr2	69828071	69828471	401	*	Ssb	-33291	peak.5216
chr2	69828071	69828471	401	*	Klhl23	5901	peak.5216
chr2	71294496	71294896	401	*	Slc25a12	73053	peak.5217
chr2	71294496	71294896	401	*	Dync1i2	82955	peak.5217
chr2	71651832	71652232	401	*	Itga6	-134908	peak.5218
chr2	71651832	71652232	401	*	Dlx2	-105278	peak.5218
chr2	71742648	71743048	401	*	Dlx2	-196094	peak.5219
chr2	71742648	71743048	401	*	Itga6	-44092	peak.5219
chr2	71891526	71891926	401	*	Rapgef4	-89514	peak.5220
chr2	71891526	71891926	401	*	Pdk1	18502	peak.5220
chr2	71903794	71904194	401	*	Rapgef4	-77246	peak.5221
chr2	71903794	71904194	401	*	Pdk1	30770	peak.5221
chr2	72466481	72466881	401	*	Cdca7	-9478	peak.5222
chr2	72466481	72466881	401	*	Map3k20	181044	peak.5222
chr2	72913050	72913450	401	*	Sp3	67196	peak.5223
chr2	72913050	72913450	401	*	Cdca7	437091	peak.5223
chr2	73046606	73047006	401	*	Gm11084	-60090	peak.5224
chr2	73046606	73047006	401	*	Ola1	167641	peak.5224
chr2	73209451	73209851	401	*	Gm11084	-222935	peak.5225
chr2	73209451	73209851	401	*	Ola1	4796	peak.5225
chr2	73386559	73386959	401	*	Gpr155	-187	peak.5226
chr2	73545767	73546167	401	*	Wipf1	-16233	peak.5227
chr2	73545767	73546167	401	*	Chrna1	34371	peak.5227
chr2	73634446	73634846	401	*	Chrna1	-54308	peak.5228
chr2	73634446	73634846	401	*	Chn1	140700	peak.5228
chr2	73659089	73659489	401	*	Chrna1	-78951	peak.5229
chr2	73659089	73659489	401	*	Chn1	116057	peak.5229
chr2	73660261	73660661	401	*	Chrna1	-80123	peak.5230
chr2	73660261	73660661	401	*	Chn1	114885	peak.5230
chr2	73779827	73780227	401	*	Chn1	-4681	peak.5231
chr2	73834480	73834880	401	*	Chn1	-59334	peak.5232
chr2	73834480	73834880	401	*	Atf2	57934	peak.5232
chr2	73952575	73952975	401	*	Atp5g3	-41450	peak.5233
chr2	73952575	73952975	401	*	Lnpk	626173	peak.5233
chr2	73999197	73999597	401	*	Atp5g3	-88072	peak.5234
chr2	73999197	73999597	401	*	Lnpk	579551	peak.5234
chr2	74297705	74298105	401	*	Atp5g3	-386580	peak.5235
chr2	74297705	74298105	401	*	Lnpk	281043	peak.5235
chr2	74461151	74461551	401	*	Atp5g3	-550026	peak.5236
chr2	74461151	74461551	401	*	Hoxd10	-230573	peak.5236
chr2	74461151	74461551	401	*	Hoxd11	-220972	peak.5236
chr2	74461151	74461551	401	*	Hoxd12	-213662	peak.5236
chr2	74461151	74461551	401	*	Hoxd13	-206959	peak.5236
chr2	74461151	74461551	401	*	Lnpk	117597	peak.5236
chr2	74461151	74461551	401	*	Evx2	198068	peak.5236
chr2	74548304	74548704	401	*	Atp5g3	-637179	peak.5237
chr2	74548304	74548704	401	*	Hoxd10	-143420	peak.5237
chr2	74548304	74548704	401	*	Hoxd11	-133819	peak.5237
chr2	74548304	74548704	401	*	Hoxd12	-126509	peak.5237
chr2	74548304	74548704	401	*	Hoxd13	-119806	peak.5237
chr2	74548304	74548704	401	*	Lnpk	30444	peak.5237
chr2	74548304	74548704	401	*	Evx2	110915	peak.5237
chr2	75236995	75237395	401	*	Hnrnpa3	-422066	peak.5238
chr2	75236995	75237395	401	*	Mtx2	411392	peak.5238
chr2	75447180	75447580	401	*	Hnrnpa3	-211881	peak.5239
chr2	75447180	75447580	401	*	Mtx2	621577	peak.5239
chr2	75901940	75902340	401	*	Ttc30b	36445	peak.5240
chr2	75901940	75902340	401	*	Agps	69963	peak.5240
chr2	76369612	76370012	401	*	Rbm45	-172	peak.5241
chr2	76372966	76373366	401	*	Osbpl6	-33372	peak.5242
chr2	76372966	76373366	401	*	Rbm45	3182	peak.5242
chr2	76404452	76404852	401	*	Osbpl6	-1886	peak.5243
chr2	77055878	77056278	401	*	Ttn	-75896	peak.5244
chr2	77055878	77056278	401	*	Ccdc141	114539	peak.5244
chr2	77062267	77062667	401	*	Ttn	-82285	peak.5245
chr2	77062267	77062667	401	*	Ccdc141	108150	peak.5245
chr2	77065237	77065637	401	*	Ttn	-85255	peak.5246
chr2	77065237	77065637	401	*	Ccdc141	105180	peak.5246
chr2	77074721	77075121	401	*	Ttn	-94739	peak.5247
chr2	77074721	77075121	401	*	Ccdc141	95696	peak.5247
chr2	77342385	77342785	401	*	Sestd1	-76817	peak.5248
chr2	77342385	77342785	401	*	Zfp385b	377154	peak.5248
chr2	77575346	77575746	401	*	Sestd1	-309778	peak.5249
chr2	77575346	77575746	401	*	Zfp385b	144193	peak.5249
chr2	77578634	77579034	401	*	Sestd1	-313066	peak.5250
chr2	77578634	77579034	401	*	Zfp385b	140905	peak.5250
chr2	77589038	77589438	401	*	Sestd1	-323470	peak.5251
chr2	77589038	77589438	401	*	Zfp385b	130501	peak.5251
chr2	77637801	77638201	401	*	Sestd1	-372233	peak.5252
chr2	77637801	77638201	401	*	Zfp385b	81738	peak.5252
chr2	77690373	77690773	401	*	Sestd1	-424805	peak.5253
chr2	77690373	77690773	401	*	Zfp385b	29166	peak.5253
chr2	77762736	77763136	401	*	Zfp385b	-43197	peak.5254
chr2	77762736	77763136	401	*	Cwc22	183439	peak.5254
chr2	77766460	77766860	401	*	Zfp385b	-46921	peak.5255
chr2	77766460	77766860	401	*	Cwc22	179715	peak.5255
chr2	77777267	77777667	401	*	Zfp385b	-57728	peak.5256
chr2	77777267	77777667	401	*	Cwc22	168908	peak.5256
chr2	77840960	77841360	401	*	Zfp385b	-121421	peak.5257
chr2	77840960	77841360	401	*	Cwc22	105215	peak.5257
chr2	78021900	78022300	401	*	Ube2e3	-846947	peak.5258
chr2	78021900	78022300	401	*	Cwc22	-75725	peak.5258
chr2	78031554	78031954	401	*	Ube2e3	-837293	peak.5259
chr2	78031554	78031954	401	*	Cwc22	-85379	peak.5259
chr2	79363976	79364376	401	*	Cerkl	64715	peak.5260
chr2	79363976	79364376	401	*	Itga4	108676	peak.5260
chr2	79391005	79391405	401	*	Cerkl	37686	peak.5261
chr2	79391005	79391405	401	*	Itga4	135705	peak.5261
chr2	79399540	79399940	401	*	Cerkl	29151	peak.5262
chr2	79399540	79399940	401	*	Itga4	144240	peak.5262
chr2	79404375	79404775	401	*	Cerkl	24316	peak.5263
chr2	79404375	79404775	401	*	Itga4	149075	peak.5263
chr2	79409857	79410257	401	*	Cerkl	18834	peak.5264
chr2	79409857	79410257	401	*	Itga4	154557	peak.5264
chr2	79413644	79414044	401	*	Cerkl	15047	peak.5265
chr2	79413644	79414044	401	*	Itga4	158344	peak.5265
chr2	79416304	79416704	401	*	Cerkl	12387	peak.5266
chr2	79416304	79416704	401	*	Itga4	161004	peak.5266
chr2	79421696	79422096	401	*	Cerkl	6995	peak.5267
chr2	79421696	79422096	401	*	Itga4	166396	peak.5267
chr2	79447773	79448173	401	*	Cerkl	-19082	peak.5268
chr2	79447773	79448173	401	*	Neurod1	8778	peak.5268
chr2	79452531	79452931	401	*	Cerkl	-23840	peak.5269
chr2	79452531	79452931	401	*	Neurod1	4020	peak.5269
chr2	79453796	79454196	401	*	Cerkl	-25105	peak.5270
chr2	79453796	79454196	401	*	Neurod1	2755	peak.5270
chr2	79454941	79455341	401	*	Cerkl	-26250	peak.5271
chr2	79454941	79455341	401	*	Neurod1	1610	peak.5271
chr2	79499306	79499706	401	*	Ssfa2	-135846	peak.5272
chr2	79499306	79499706	401	*	Neurod1	-42755	peak.5272
chr2	79638915	79639315	401	*	Ppp1r1c	-68665	peak.5273
chr2	79638915	79639315	401	*	Ssfa2	3763	peak.5273
chr2	80562607	80563007	401	*	Frzb	-115182	peak.5274
chr2	80562607	80563007	401	*	Nckap1	18573	peak.5274
chr2	80616937	80617337	401	*	Dusp19	92	peak.5275
chr2	80638571	80638971	401	*	Nup35	-45	peak.5276
chr2	83634145	83634545	401	*	Zc3h15	-10090	peak.5277
chr2	83634145	83634545	401	*	Fsip2	690711	peak.5277
chr2	84678102	84678502	401	*	Gm28635	-261	peak.5278
chr2	84678102	84678502	401	*	Med19	-100	peak.5278
chr2	84678102	84678502	401	*	Tmx2	526	peak.5278
chr2	84703506	84703906	401	*	Tmx2	-24878	peak.5279
chr2	84703506	84703906	401	*	Zdhhc5	11474	peak.5279
chr2	84714000	84714400	401	*	Zdhhc5	980	peak.5280
chr2	84785133	84785533	401	*	Ube2l6	-13495	peak.5281
chr2	84785133	84785533	401	*	Serping1	-9929	peak.5281
chr2	84868349	84868749	401	*	Rtn4rl2	18143	peak.5282
chr2	84868349	84868749	401	*	Slc43a1	29141	peak.5282
chr2	84883072	84883472	401	*	Rtn4rl2	3420	peak.5283
chr2	84883072	84883472	401	*	Slc43a1	43864	peak.5283
chr2	84955841	84956241	401	*	Prg2	-24420	peak.5284
chr2	84955841	84956241	401	*	Slc43a3	19377	peak.5284
chr2	85225924	85226324	401	*	Lrrc55	-29425	peak.5285
chr2	85225924	85226324	401	*	Olfr987	113191	peak.5285
chr2	90490542	90490942	401	*	Ptprj	89905	peak.5286
chr2	90490542	90490942	401	*	Olfr1274-ps	92059	peak.5286
chr2	90745241	90745641	401	*	Fnbp4	71	peak.5287
chr2	90880163	90880563	401	*	C1qtnf4	-5497	peak.5288
chr2	90880163	90880563	401	*	Mtch2	33132	peak.5288
chr2	90910947	90911347	401	*	Celf1	-76473	peak.5289
chr2	90910947	90911347	401	*	Ndufs3	-6320	peak.5289
chr2	90971575	90971975	401	*	Ndufs3	-66948	peak.5290
chr2	90971575	90971975	401	*	Celf1	-15845	peak.5290
chr2	91176274	91176674	401	*	Madd	7344	peak.5291
chr2	91176274	91176674	401	*	Mybpc3	58330	peak.5291
chr2	91183137	91183537	401	*	Madd	481	peak.5292
chr2	91237024	91237424	401	*	Ddb2	-242	peak.5293
chr2	91309515	91309915	401	*	Arfgap2	44422	peak.5294
chr2	91309515	91309915	401	*	1110051M20Rik	134927	peak.5294
chr2	91350197	91350597	401	*	Arfgap2	85104	peak.5295
chr2	91350197	91350597	401	*	1110051M20Rik	94245	peak.5295
chr2	91383006	91383406	401	*	1110051M20Rik	61436	peak.5296
chr2	91383006	91383406	401	*	Arfgap2	117913	peak.5296
chr2	91399388	91399788	401	*	1110051M20Rik	45054	peak.5297
chr2	91399388	91399788	401	*	Arfgap2	134295	peak.5297
chr2	91429070	91429470	401	*	1110051M20Rik	15372	peak.5298
chr2	91429070	91429470	401	*	Arfgap2	163977	peak.5298
chr2	91455846	91456246	401	*	Lrp4	-1465	peak.5299
chr2	91714905	91715305	401	*	Atg13	-4529	peak.5300
chr2	91714905	91715305	401	*	Harbi1	4183	peak.5300
chr2	91729867	91730267	401	*	Ambra1	-158	peak.5301
chr2	92008281	92008681	401	*	Dgkz	-58054	peak.5302
chr2	92008281	92008681	401	*	Creb3l1	16021	peak.5302
chr2	92191820	92192220	401	*	Creb3l1	-167518	peak.5303
chr2	92191820	92192220	401	*	Phf21a	-29542	peak.5303
chr2	92300037	92300437	401	*	Large2	70749	peak.5304
chr2	92300037	92300437	401	*	Phf21a	78675	peak.5304
chr2	92357107	92357507	401	*	Large2	13679	peak.5305
chr2	92357107	92357507	401	*	Phf21a	135745	peak.5305
chr2	92375164	92375564	401	*	Large2	-4378	peak.5306
chr2	92375164	92375564	401	*	Pex16	58	peak.5306
chr2	92529301	92529701	401	*	Chst1	-70206	peak.5307
chr2	92529301	92529701	401	*	Slc35c1	-69707	peak.5307
chr2	93592148	93592548	401	*	Alx4	-50036	peak.5308
chr2	93592148	93592548	401	*	Gm10803	31780	peak.5308
chr2	93786279	93786679	401	*	Ext2	36089	peak.5309
chr2	93786279	93786679	401	*	Alx4	144095	peak.5309
chr2	94048251	94048651	401	*	Alkbh3	-37721	peak.5310
chr2	94048251	94048651	401	*	Hsd17b12	109513	peak.5310
chr2	94147433	94147833	401	*	Alkbh3	-136903	peak.5311
chr2	94147433	94147833	401	*	Hsd17b12	10331	peak.5311
chr2	94157961	94158361	401	*	Hsd17b12	-197	peak.5312
chr2	94329308	94329708	401	*	Hsd17b12	-171544	peak.5313
chr2	94329308	94329708	401	*	Ttc17	77181	peak.5313
chr2	94484077	94484477	401	*	Api5	-46141	peak.5314
chr2	95527594	95527994	401	*	Lrrc4c	-790375	peak.5315
chr2	96317706	96318106	401	*	Lrrc4c	-263	peak.5316
chr2	97466146	97466546	401	*			peak.5317
chr2	99256481	99256881	401	*	Gm10800	-589380	peak.5318
chr2	101261403	101261803	401	*	Rag2	-363115	peak.5319
chr2	101628894	101629294	401	*	B230118H07Rik	-104	peak.5320
chr2	101902047	101902447	401	*	Commd9	15994	peak.5321
chr2	101902047	101902447	401	*	Ldlrad3	284138	peak.5321
chr2	102039912	102040312	401	*	Ldlrad3	146273	peak.5322
chr2	102039912	102040312	401	*	Commd9	153859	peak.5322
chr2	102197330	102197730	401	*	Ldlrad3	-11145	peak.5323
chr2	102197330	102197730	401	*	Trim44	203370	peak.5323
chr2	102593381	102593781	401	*	Slc1a2	-65078	peak.5324
chr2	102593381	102593781	401	*	Pamr1	43569	peak.5324
chr2	102693723	102694123	401	*	Slc1a2	35264	peak.5325
chr2	102693723	102694123	401	*	Cd44	207702	peak.5325
chr2	102745163	102745563	401	*	Slc1a2	86704	peak.5326
chr2	102745163	102745563	401	*	Cd44	156262	peak.5326
chr2	102998213	102998613	401	*	Cd44	-96788	peak.5327
chr2	102998213	102998613	401	*	Pdhx	75100	peak.5327
chr2	103002063	103002463	401	*	Cd44	-100638	peak.5328
chr2	103002063	103002463	401	*	Pdhx	71250	peak.5328
chr2	103017430	103017830	401	*	Cd44	-116005	peak.5329
chr2	103017430	103017830	401	*	Pdhx	55883	peak.5329
chr2	103073407	103073807	401	*	Pdhx	-94	peak.5330
chr2	103073407	103073807	401	*	Apip	-68	peak.5330
chr2	103372543	103372943	401	*	Ehf	-69465	peak.5331
